work_code,work_pl,work_unit,branch,material_type,material_ref,material_unit,norm_qty,packages,waste_pct,justification_pl,justification_ru,source_type,source_doc,source_url,source_ref
5.04,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.04,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.04,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.05,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.05,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.05,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.05,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.05,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.05,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.05,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.06,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.06,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.06,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.06,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.06,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.06,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.06,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.07,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.07,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.07,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.07,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.07,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.07,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.07,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.08,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.08,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.08,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.08,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.08,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.08,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.09,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.09,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.09,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.09,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.09,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.09,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.10,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.10,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.10,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.10,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.10,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.11,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.11,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.11,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.11,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.11,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.11,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.12,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.12,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.12,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.12,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.12,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.13,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.13,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.13,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.13,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.13,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.14,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.14,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.14,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.14,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.14,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.15,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.15,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.15,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.15,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.15,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.16,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.16,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.16,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.16,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.16,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.17,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.17,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.17,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.17,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.17,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.18,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.18,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.18,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.18,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.18,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.19,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.19,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.19,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.19,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.19,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.20,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.20,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.20,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.20,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.20,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.21,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.21,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.21,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.21,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.21,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.22,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.22,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.22,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.22,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.22,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.23,,,construction,GIPS_SZYBKOWIAZACY,,kg,0.2750,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.23,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.23,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.23,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.23,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.24,,,construction,KABEL_ELEKTRYCZNY,,mb,2.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.24,,,construction,KLEJ_SAMOPOZIOMUJACY,,l,2.1000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.24,,,construction,PESZEL_RURKA,,mb,1.5000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.24,,,construction,PUSZKA_PODTYNKOWA,,szt,1.0000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.24,,,construction,TARCZA_TNACA,,szt,0.0350,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
5.24,,,construction,ZAPRAWA_MONTAZOWA,,kg,1.3000,"budget,norm,lux",0,auto-fill (norma iz patterna kategorii); review,auto-fill (norma iz patterna kategorii); review,auto,AUTO-FILL FOR-04-20,,AUTO-FILL-FOR-04-20
